,100,163,268,439,719,1178,1930,3162,5179,8483,13894,22758,37275,61054,100000
0,1.65,1.65,1.71875,1.4437499999999999,1.375,1.4437499999999999,1.4437499999999999,1.5125,1.375,1.58125,1.5125,1.375,1.5125,1.58125,1.5125
1,1.925,1.7875,1.375,1.1,1.16875,1.375,1.85625,1.7875,1.16875,1.99375,1.5125,0.825,1.5125,1.30625,1.5125
2,1.65,1.925,2.2,0.75625,1.16875,1.375,1.44375,1.65,1.58125,1.85625,1.5125,0.9625,1.71875,1.71875,1.44375
3,1.2375,1.85625,1.58125,1.1,1.16875,1.30625,1.30625,1.2375,1.375,1.1,1.44375,1.30625,1.71875,1.5125,1.5125
4,1.99375,1.03125,1.65,1.03125,0.89375,1.5125,1.5125,2.2,1.16875,0.9625,1.30625,1.5125,1.99375,2.0625,1.1
5,1.925,2.0625,1.71875,1.58125,1.58125,1.30625,1.375,1.85625,1.30625,2.0625,1.375,1.71875,1.2375,1.16875,1.5125
6,1.71875,1.375,1.71875,1.925,1.16875,1.65,1.2375,1.65,1.44375,2.0625,1.5125,1.925,1.375,1.71875,1.71875
7,1.7875,1.16875,1.925,1.65,1.5125,1.85625,1.7875,1.5125,1.58125,1.5125,1.5125,2.0625,1.2375,1.65,1.44375
8,1.925,1.71875,1.30625,1.65,1.16875,1.03125,0.89375,1.65,1.65,1.30625,1.2375,1.16875,1.5125,1.65,1.375
9,1.71875,1.71875,1.85625,2.0625,1.375,1.30625,0.89375,1.30625,1.375,1.5125,2.475,1.58125,1.5125,2.2,1.03125
10,1.16875,1.44375,1.58125,1.5125,1.1,1.71875,1.58125,1.7875,0.9625,1.71875,1.5125,1.44375,1.30625,1.44375,1.375
11,2.2,1.7875,2.2,1.5125,1.03125,1.44375,1.16875,1.2375,1.58125,1.65,1.2375,1.925,1.99375,1.7875,1.16875
12,2.0625,1.375,1.375,1.44375,1.58125,1.58125,1.1,1.44375,1.71875,1.2375,1.44375,2.13125,1.44375,1.1,1.65
13,1.925,1.71875,1.925,1.1,1.16875,1.5125,1.2375,1.30625,0.825,1.65,1.58125,1.71875,1.16875,1.85625,1.7875
14,1.44375,1.44375,1.71875,1.375,0.9625,1.44375,1.65,1.58125,2.13125,1.375,1.58125,1.44375,1.16875,1.58125,1.99375
15,1.71875,1.30625,1.58125,2.3375,0.825,1.58125,1.16875,1.44375,1.71875,1.58125,1.375,1.5125,1.1,1.16875,1.5125
16,1.85625,1.85625,1.7875,1.03125,1.16875,1.7875,1.2375,1.85625,1.30625,1.71875,1.7875,1.65,1.2375,1.925,1.30625
17,1.58125,2.0625,1.30625,1.375,1.1,1.2375,1.85625,1.44375,1.1,1.375,1.5125,1.2375,1.71875,1.44375,1.65
18,2.2,1.925,1.7875,1.58125,1.2375,1.58125,1.30625,1.375,1.5125,0.75625,1.71875,1.58125,1.375,1.5125,1.2375
19,1.58125,1.58125,2.0625,1.7875,1.44375,1.58125,1.16875,1.44375,1.58125,1.2375,1.58125,1.2375,1.16875,1.44375,1.30625
20,1.65,1.71875,1.4437499999999999,1.375,1.4437499999999999,1.4437499999999999,1.5125,1.375,1.58125,1.5125,1.375,1.5125,1.58125,1.5125,1.375
21,1.7875,1.375,1.1,1.16875,1.375,1.85625,1.7875,1.16875,1.99375,1.5125,0.825,1.5125,1.30625,1.5125,1.65
